ride_id,customer_id,driver_id,start_location,end_location,city,country,ride_date,ride_time,ride_duration_minutes,fare_amount,ride_distance_miles,payment_method,voucher,rating,ride_hour,gender,created_at,rating_int,cluster
2960.0,453,149.0,03 2nd Road,7 Cody Street,Paringin,Indonesia,2024-06-11,10:24,18.0,84.49,19.5,mobile wallet,no_voucher,4.0,,Male,12/25/2024,4,5
9571.0,9265,445.0,25772 Golf Hill,28 Rusk Hill,Hengshui,China,2024-11-24,23:47,65.0,85.91,12.6,credit card,789VWX,3.0,,Male,8/25/2024,3,1
141.0,2370,303.0,5 Kedzie Hill,973 Starling Court,Kezileboyi,China,2024-08-23,01:55,17.0,67.96,10.3,cash,no_voucher,3.0,,Female,11/04/2024,3,2
5774.0,7722,53.0,2355 Victoria Alley,6550 Transport Way,Lubichowo,Poland,2024-02-17,11:07,16.0,50.28,2.9,mobile wallet,no_voucher,3.0,,Female,4/24/2024,3,3
2955.0,2305,58.0,68801 Reindahl Road,855 Stone Corner Point,Mizi,China,2024-06-25,14:46,7.0,51.11,13.6,cash,YZA123,4.0,,Male,06/09/2024,4,0
6067.0,4216,135.0,0050 Brown Terrace,215 Grim Trail,Birātnagar,Nepal,2024-05-21,23:30,51.0,98.06,12.0,credit card,456JKL,4.0,,Male,9/23/2024,4,5
5533.0,8465,393.0,25 Muir Junction,34 Pankratz Terrace,Prabuty,Poland,2024-01-14,08:29,55.0,14.31,1.1,credit card,no_voucher,4.0,,Male,8/29/2024,4,6
1056.0,9596,412.0,7731 Goodland Trail,85619 Spaight Street,Citeureup,Indonesia,2024-08-02,20:30,72.0,84.48,12.5,credit card,no_voucher,4.0,,Female,03/08/2024,4,5
7725.0,5785,371.0,64 Heath Avenue,4 Pierstorff Circle,Montluel,France,2024-09-02,20:43,89.0,74.0,12.4,mobile wallet,no_voucher,4.0,,Female,03/04/2024,4,5
5929.0,2793,948.0,5532 Rieder Court,110 Pleasure Place,Semey,Kazakhstan,2025-01-03,11:03,39.0,70.91,13.2,mobile wallet,YZA123,4.0,,Male,1/26/2024,4,5
5760.0,6147,625.0,93 Melrose Center,6 Corry Drive,Vendychany,Ukraine,2024-01-19,18:37,76.0,92.62,17.2,mobile wallet,ABC123,3.0,,Female,10/17/2024,3,1
3441.0,5700,951.0,9889 Erie Circle,15169 Arapahoe Terrace,Lascano,Uruguay,2024-02-20,18:36,86.0,93.24,8.5,cash,no_voucher,3.0,,Female,11/04/2024,3,1
13.0,331,280.0,7 Walton Junction,9 Holmberg Hill,Kedawung,Indonesia,2024-06-01,12:02,69.0,76.87,18.9,mobile wallet,456JKL,5.0,,Female,12/04/2024,5,5
4298.0,8792,415.0,12704 Myrtle Junction,81 American Ash Center,Iberia,Peru,2024-04-13,08:11,83.0,84.77,6.0,cash,789GHI,5.0,,Male,2/27/2024,5,7
4772.0,10924,336.0,1345 Hooker Hill,8 Buell Avenue,Loučovice,Czech Republic,2024-03-08,09:56,120.0,56.88,14.0,mobile wallet,no_voucher,5.0,,Agender,12/07/2024,5,4
8755.0,10707,489.0,1 Canary Crossing,9 Waxwing Trail,Malax,Finland,2024-03-08,23:28,16.0,65.94,16.1,mobile wallet,no_voucher,5.0,,Female,8/20/2024,5,0
9090.0,5807,831.0,13 Kedzie Road,18 Northview Hill,Lipu,China,2024-07-13,15:11,106.0,98.77,14.1,credit card,789VWX,4.0,,Male,8/26/2024,4,5
6154.0,3620,989.0,05716 Packers Place,35615 Duke Hill,Vysotsk,Russia,2024-06-30,19:37,102.0,85.4,17.1,mobile wallet,no_voucher,4.0,,Male,02/04/2024,4,5
3038.0,3965,435.0,7 Moose Lane,61 Elka Junction,Nekhayevskiy,Russia,2024-09-27,18:05,63.0,18.09,18.7,cash,no_voucher,4.0,,Female,11/26/2024,4,4
5540.0,5632,656.0,7 East Avenue,815 Lyons Pass,Chatan,Japan,2024-01-21,01:10,105.0,82.83,13.6,credit card,YZA123,4.0,,Female,09/10/2024,4,5
2254.0,1142,559.0,25 Clove Place,930 Reindahl Lane,Nerópolis,Brazil,2024-06-15,20:24,56.0,22.7,13.4,credit card,789VWX,3.0,,Female,10/04/2024,3,3
2552.0,10676,630.0,340 Haas Street,4719 Debra Circle,Pinamalayan,Philippines,2024-05-24,22:28,87.0,30.56,14.3,mobile wallet,123DEF,4.0,,Female,02/04/2024,4,4
2015.0,8853,502.0,63 Mayer Drive,2627 Banding Junction,Carnaxide,Portugal,2024-01-23,04:02,55.0,86.01,11.9,cash,456JKL,5.0,,Male,02/07/2024,5,5
1547.0,2867,553.0,45356 Melby Terrace,544 Briar Crest Street,Velika,Croatia,2024-07-20,09:15,56.0,48.3,4.9,credit card,789GHI,4.0,,Genderqueer,09/03/2024,4,6
10.0,5265,496.0,210 Bobwhite Lane,7 Bultman Terrace,Arcueil,France,2024-08-26,23:17,64.0,38.41,14.0,credit card,no_voucher,5.0,,Male,8/25/2024,5,0
7617.0,3621,696.0,72994 Buena Vista Center,154 Little Fleur Street,Mangaran,Indonesia,2024-11-10,14:10,32.0,21.27,4.0,mobile wallet,no_voucher,4.0,,Polygender,5/23/2024,4,6
632.0,7787,877.0,07705 Towne Junction,2559 Algoma Pass,Xinan,China,2024-01-06,19:40,95.0,57.88,12.9,cash,no_voucher,5.0,,Female,12/17/2024,5,5
3653.0,1880,875.0,74087 Basil Alley,2531 Green Ridge Trail,Safi,Jordan,2024-05-14,15:29,51.0,47.35,5.0,credit card,MNO789,5.0,,Male,10/11/2024,5,6
9957.0,1757,588.0,16 Eagan Parkway,75 Gulseth Center,Primorskiy,Russia,2024-01-28,01:36,23.0,96.13,1.1,mobile wallet,MNO789,5.0,,Male,06/04/2024,5,2
130.0,5704,558.0,6 6th Terrace,4 Amoth Pass,Trilj,Croatia,2024-10-07,03:39,27.0,82.35,19.8,cash,no_voucher,2.0,,Female,10/02/2024,2,1
4295.0,3173,140.0,3 Ramsey Hill,4 Farragut Hill,Yanggu,South Korea,2025-01-05,12:54,96.0,29.6,19.4,credit card,no_voucher,5.0,,Female,6/13/2024,5,4
4947.0,8719,331.0,091 Lyons Lane,8396 Shelley Place,Xin’an,China,2024-12-09,19:10,118.0,57.6,19.7,mobile wallet,no_voucher,4.0,,Polygender,09/11/2024,4,4
1190.0,7505,170.0,64 Debra Circle,95831 Merry Court,Vila Franca,Portugal,2024-02-21,05:43,46.0,68.98,19.7,credit card,no_voucher,4.0,,Male,01/09/2025,4,5
2313.0,3506,630.0,34309 Mayfield Parkway,36011 Novick Circle,Monte Caseros,Argentina,2024-03-25,17:40,10.0,21.43,5.5,cash,PQR123,5.0,,Male,02/06/2024,5,6
2221.0,4435,10.0,0512 Wayridge Court,94 Express Center,Glamoč,Bosnia and Herzegovina,2024-04-14,12:46,99.0,97.33,9.9,cash,no_voucher,5.0,,Male,6/26/2024,5,7
9436.0,4708,780.0,3077 Goodland Crossing,52017 Algoma Crossing,Huangjin,China,2024-06-15,20:53,94.0,7.98,14.1,mobile wallet,no_voucher,4.0,,Male,10/18/2024,4,4
9675.0,9960,902.0,3499 Westport Park,67106 Macpherson Street,København,Denmark,2024-03-23,18:30,90.0,79.16,14.5,cash,no_voucher,4.0,,Non-binary,10/09/2024,4,5
3464.0,574,903.0,26 Pierstorff Park,098 Wayridge Crossing,Huaqiao,China,2024-12-06,01:57,30.0,80.41,7.9,mobile wallet,XYZ456,3.0,,Female,04/06/2024,3,2
6069.0,5711,735.0,93887 Sundown Center,842 Jenna Street,Amor,Portugal,2024-10-09,09:49,17.0,6.71,12.6,mobile wallet,no_voucher,4.0,,Female,7/29/2024,4,0
606.0,3918,218.0,61 Transport Park,4521 Darwin Avenue,Kalmar,Sweden,2024-05-06,10:01,49.0,88.11,1.1,credit card,no_voucher,3.0,,Male,04/03/2024,3,2
5577.0,10344,74.0,90057 American Crossing,4461 Del Sol Circle,Sanhe,China,2024-08-27,01:07,71.0,40.56,10.3,mobile wallet,no_voucher,4.0,,Female,11/30/2024,4,4
3670.0,5163,415.0,0325 Warrior Street,728 8th Center,Kulykiv,Ukraine,2024-07-09,16:33,21.0,44.84,7.9,mobile wallet,no_voucher,5.0,,Female,3/23/2024,5,2
3655.0,3462,269.0,6 Prairieview Junction,8 Linden Way,Medicine Hat,Canada,2024-03-20,20:24,113.0,57.55,4.9,credit card,no_voucher,4.0,,Male,5/16/2024,4,7
5247.0,4067,162.0,88628 Spaight Crossing,90075 Michigan Junction,Sovetskaya,Russia,2024-08-31,14:04,99.0,30.94,6.4,credit card,ABC123,2.0,,Female,1/25/2024,2,3
3982.0,9463,75.0,4032 Blackbird Plaza,33759 Springs Junction,Boden,Sweden,2024-03-06,10:19,95.0,33.08,18.7,credit card,no_voucher,5.0,,Female,1/16/2024,5,4
3352.0,3811,576.0,91055 Kensington Drive,69 Caliangt Drive,Zelenodolsk,Russia,2024-08-08,08:28,38.0,15.35,10.3,mobile wallet,no_voucher,5.0,,Male,4/13/2024,5,6
7239.0,889,951.0,18325 Butterfield Plaza,2811 Melby Point,Kachia,Nigeria,2024-02-05,01:18,22.0,49.69,2.2,credit card,no_voucher,4.0,,Female,10/09/2024,4,2
3581.0,153,878.0,5594 Magdeline Center,8565 Moose Alley,Erdenet,Mongolia,2024-10-27,07:05,36.0,56.92,15.1,cash,no_voucher,4.0,,Male,4/21/2024,4,0
227.0,8871,313.0,08177 Manitowish Way,7 Norway Maple Pass,Jalgung,Indonesia,2024-09-06,14:28,60.0,84.39,9.7,mobile wallet,no_voucher,3.0,,Agender,05/06/2024,3,1
239.0,3111,702.0,9255 Gale Trail,4 Lake View Parkway,Prince Rupert,Canada,2024-06-13,13:56,108.0,10.42,18.7,cash,no_voucher,5.0,,Male,11/16/2024,5,4
6326.0,764,251.0,653 Chive Circle,155 Meadow Valley Road,Czerwieńsk,Poland,2024-03-05,16:06,13.0,57.86,6.7,credit card,789VWX,5.0,,Female,3/27/2024,5,2
5770.0,9652,57.0,35837 Towne Circle,95 Waubesa Center,Wewoloe,Indonesia,2024-06-17,06:02,100.0,96.91,7.9,cash,no_voucher,3.0,,Male,01/08/2025,3,7
9842.0,996,226.0,48119 Fordem Pass,824 Kensington Place,Cái Dầu,Vietnam,2024-02-06,10:56,11.0,70.11,18.6,mobile wallet,no_voucher,3.0,,Female,8/13/2024,3,1
1434.0,1258,102.0,320 Monterey Way,492 Kipling Lane,Ambositra,Madagascar,2024-10-11,04:06,14.0,37.85,2.2,credit card,PQR123,2.0,,Female,4/25/2024,2,3
7835.0,4482,747.0,61 Schmedeman Circle,4 Dapin Center,Zibreira,Portugal,2024-09-10,02:47,89.0,39.46,5.5,cash,789VWX,4.0,,Male,10/17/2024,4,6
6021.0,2255,327.0,8209 Del Mar Terrace,75672 Dwight Court,Zastávka,Czech Republic,2024-08-15,22:35,85.0,13.39,11.3,mobile wallet,no_voucher,4.0,,Female,04/06/2024,4,4
8355.0,6341,397.0,179 Glendale Circle,03 Weeping Birch Circle,Pindi Gheb,Pakistan,2024-06-04,01:42,84.0,35.18,13.3,cash,no_voucher,4.0,,Male,1/24/2024,4,4
5550.0,6038,248.0,6 Straubel Drive,701 Crowley Way,Balidian,China,2024-12-19,05:02,75.0,81.1,8.3,cash,789GHI,5.0,,Male,07/10/2024,5,7
9689.0,4983,239.0,8 Prairieview Drive,7381 4th Junction,Saint-Dié-des-Vosges,France,2024-04-15,21:24,20.0,70.89,13.0,credit card,no_voucher,5.0,,Female,11/18/2024,5,2
307.0,4810,416.0,91 Bluejay Park,2 Kenwood Junction,Saint Paul,United States,2024-11-09,12:37,40.0,66.13,19.2,credit card,no_voucher,3.0,,Female,2/23/2024,3,1
8691.0,1374,404.0,38 Emmet Road,7 Mosinee Way,Oxbow,Canada,2024-05-14,17:48,96.0,60.39,7.1,mobile wallet,no_voucher,5.0,,Female,05/11/2024,5,7
2777.0,4392,600.0,452 Summerview Terrace,62 7th Hill,Khrystynivka,Ukraine,2024-11-08,23:51,106.0,23.78,17.2,cash,no_voucher,4.0,,Female,9/21/2024,4,4
9275.0,10773,717.0,102 Warrior Avenue,89 Northwestern Park,Sarāb,Iran,2024-09-30,12:55,11.0,50.15,18.7,mobile wallet,456JKL,5.0,,Female,2/19/2024,5,0
6068.0,5895,938.0,503 Schmedeman Junction,80842 Wayridge Lane,Douz,Tunisia,2024-05-08,19:12,114.0,37.32,11.8,credit card,PQR123,5.0,,Male,11/24/2024,5,4
4685.0,3623,378.0,594 West Junction,7580 Hayes Pass,Valado dos Frades,Portugal,2024-04-01,04:06,98.0,19.43,18.4,cash,123DEF,5.0,,Male,6/14/2024,5,4
4404.0,8039,349.0,3410 Artisan Alley,25202 Scofield Alley,Pondohan,Indonesia,2024-06-13,05:50,40.0,61.5,13.0,credit card,no_voucher,3.0,,Male,02/09/2024,3,1
6574.0,5043,765.0,868 Rockefeller Hill,1 Colorado Center,Havtsal,Mongolia,2024-02-27,20:57,37.0,61.48,3.3,mobile wallet,MNO789,3.0,,Female,3/23/2024,3,3
3199.0,8113,904.0,9 Buhler Drive,9623 Warbler Road,Beiwa,China,2024-02-12,06:10,115.0,23.68,17.0,credit card,789GHI,4.0,,Female,10/09/2024,4,4
4185.0,9531,455.0,658 Scofield Parkway,12184 Fremont Way,Vera Cruz,Portugal,2024-06-25,04:02,13.0,52.62,13.7,credit card,no_voucher,4.0,,Female,9/28/2024,4,0
5462.0,10988,268.0,1 Harper Park,10549 Shoshone Avenue,Ash Sharyah,Yemen,2024-12-29,06:22,17.0,27.22,12.7,mobile wallet,XYZ456,2.0,,Female,11/30/2024,2,3
9329.0,10982,279.0,99527 Hanover Center,7854 Steensland Circle,Fátima,Portugal,2024-01-07,15:42,67.0,19.73,9.3,mobile wallet,no_voucher,5.0,,Male,11/12/2024,5,6
7554.0,9831,727.0,67263 Shoshone Street,73926 Chive Hill,Piñahan,Philippines,2024-02-15,12:31,25.0,57.79,5.8,cash,no_voucher,4.0,,Male,6/20/2024,4,2
3936.0,1906,361.0,10 Spohn Crossing,52349 1st Road,Sirghāyā,Syria,2024-10-09,18:44,49.0,47.81,14.8,mobile wallet,no_voucher,5.0,,Bigender,4/28/2024,5,0
2832.0,2886,38.0,960 Gateway Court,95930 Colorado Place,Pincher Creek,Canada,2024-03-22,11:11,89.0,66.55,17.4,mobile wallet,no_voucher,4.0,,Female,05/11/2024,4,5
2897.0,10384,815.0,7849 Sheridan Road,504 Lighthouse Bay Lane,Duas Igrejas,Portugal,2024-06-10,16:22,49.0,87.23,4.1,credit card,no_voucher,3.0,,Male,6/27/2024,3,2
3650.0,6966,78.0,00074 Donald Avenue,45395 Amoth Way,Fastovetskaya,Russia,2024-04-20,03:45,111.0,11.83,0.8,cash,no_voucher,3.0,,Male,6/23/2024,3,3
1578.0,6075,538.0,4 Granby Street,3963 Randy Center,Wangjiang,China,2024-10-27,22:28,61.0,5.04,11.2,cash,no_voucher,5.0,,Male,02/06/2024,5,6
1714.0,3699,387.0,6 Cascade Plaza,96249 Knutson Road,El Viejo,Nicaragua,2024-05-17,10:25,52.0,40.73,8.6,cash,no_voucher,3.0,,Male,10/12/2024,3,3
8674.0,9795,880.0,30 Lillian Junction,61234 Jana Road,Wosai,China,2024-11-22,13:44,77.0,95.47,8.3,credit card,no_voucher,2.0,,Female,8/20/2024,2,1
5066.0,7393,86.0,1944 Riverside Plaza,895 Superior Drive,Nemby,Paraguay,2024-10-28,16:46,113.0,65.93,10.4,credit card,no_voucher,4.0,,Female,12/08/2024,4,7
4950.0,8614,577.0,021 Hanson Street,96377 Thierer Lane,Neuville,Canada,2024-03-06,09:02,89.0,78.8,2.2,credit card,456JKL,4.0,,Male,12/22/2024,4,7
7492.0,5839,812.0,4 Hallows Park,693 Kensington Lane,Pedra Branca,Brazil,2024-05-12,21:56,19.0,6.65,14.1,credit card,no_voucher,5.0,,Female,5/19/2024,5,0
4296.0,193,778.0,3834 Prairie Rose Place,8 Debra Point,Topeka,United States,2024-08-20,05:31,6.0,64.42,13.3,mobile wallet,no_voucher,3.0,,Genderfluid,7/20/2024,3,1
3314.0,6959,674.0,3 Nova Pass,8 Badeau Street,Outapi,Namibia,2024-01-07,03:29,72.0,37.56,13.4,cash,456JKL,4.0,,Female,9/20/2024,4,4
9920.0,6993,67.0,4 Elgar Pass,00 Hauk Junction,Temperak,Indonesia,2024-06-12,03:44,5.0,83.27,11.0,mobile wallet,no_voucher,3.0,,Male,5/28/2024,3,2
8362.0,6587,857.0,927 Little Fleur Terrace,512 Stuart Court,Nangela,Indonesia,2025-01-05,01:36,119.0,58.36,8.7,mobile wallet,no_voucher,4.0,,Male,3/19/2024,4,7
8980.0,3849,768.0,05 Spenser Park,7358 Brentwood Trail,Flen,Sweden,2024-10-20,04:31,118.0,79.16,0.8,mobile wallet,no_voucher,5.0,,Female,7/31/2024,5,7
3894.0,6505,236.0,1697 Thierer Drive,8 Brickson Park Road,Cabimas,Venezuela,2024-06-20,02:09,100.0,34.25,8.9,credit card,YZA123,4.0,,Female,11/20/2024,4,4
7299.0,3950,120.0,21 Nova Drive,05581 8th Terrace,Bor,Serbia,2024-07-01,08:44,5.0,81.64,11.0,mobile wallet,no_voucher,3.0,,Male,5/27/2024,3,2
7085.0,2644,351.0,7 Bellgrove Center,18 Anthes Court,Chaman,Pakistan,2024-08-09,13:59,24.0,29.75,17.6,credit card,no_voucher,4.0,,Female,8/18/2024,4,0
1529.0,1809,450.0,05591 Stone Corner Avenue,36 Commercial Pass,Yingde’er,China,2024-06-20,16:38,78.0,66.97,14.7,mobile wallet,no_voucher,4.0,,Genderfluid,4/21/2024,4,5
2360.0,8709,587.0,69800 Arapahoe Terrace,873 Ridge Oak Street,Essen,Germany,2024-06-04,13:23,17.0,76.53,6.2,credit card,789GHI,3.0,,Male,5/15/2024,3,2
7934.0,9392,153.0,3885 Parkside Court,785 Trailsway Drive,Koronadal,Philippines,2024-05-31,20:06,89.0,90.79,19.2,credit card,no_voucher,5.0,,Male,9/27/2024,5,5
7093.0,3991,876.0,445 Basil Hill,6 Northland Park,Lansing,United States,2024-01-06,13:06,73.0,92.37,3.4,cash,no_voucher,4.0,,Female,07/11/2024,4,7
9271.0,10067,182.0,99797 Pankratz Hill,77 Sunnyside Way,Psáry,Czech Republic,2024-06-05,00:57,63.0,53.01,19.8,cash,YZA123,3.0,,Bigender,08/03/2024,3,1
9608.0,4117,141.0,3 Dottie Road,41449 West Lane,Sumpur Kudus,Indonesia,2024-09-23,13:33,43.0,61.14,17.0,mobile wallet,YZA123,4.0,,Male,02/06/2024,4,5
8670.0,10677,940.0,38509 Iowa Lane,4 Redwing Terrace,Karangasem,Indonesia,2024-07-06,19:34,109.0,30.38,15.1,mobile wallet,no_voucher,3.0,,Male,7/20/2024,3,4
7513.0,103,828.0,0060 Washington Plaza,123 Corscot Road,Ronneby,Sweden,2024-02-24,05:26,98.0,69.7,3.2,mobile wallet,789GHI,2.0,,Male,9/17/2024,2,3
3470.0,6068,39.0,4 Mockingbird Avenue,568 Debs Drive,Baras,Philippines,2024-09-09,12:49,104.0,27.05,9.1,credit card,ABC123,5.0,,Male,4/13/2024,5,4
9940.0,1947,921.0,18 Corben Terrace,96 Talmadge Junction,Phaya Thai,Thailand,2024-11-22,10:32,98.0,66.92,8.0,credit card,no_voucher,4.0,,Male,05/11/2024,4,7
3339.0,4563,560.0,50 Mallard Road,96514 Waxwing Point,Orivesi,Finland,2024-09-02,13:23,49.0,38.62,12.9,mobile wallet,no_voucher,4.0,,Female,11/11/2024,4,0
9702.0,9638,803.0,529 Northridge Circle,35 Granby Place,Raczki,Poland,2024-09-22,01:43,56.0,28.2,9.4,cash,no_voucher,2.0,,Female,2/16/2024,2,3
8330.0,4730,651.0,844 Dahle Lane,69 Northview Pass,Tangzha,China,2024-03-26,23:02,37.0,43.64,3.5,cash,no_voucher,3.0,,Female,10/15/2024,3,3
1961.0,8475,908.0,8 Farmco Trail,975 2nd Junction,Charlotte,United States,2024-05-16,09:10,59.0,21.41,11.1,cash,ABC123,3.0,,Male,04/11/2024,3,3
1237.0,6107,135.0,7271 Melvin Crossing,8 1st Drive,Sepīdān,Iran,2024-04-03,01:15,85.0,70.86,10.5,credit card,no_voucher,4.0,,Female,5/16/2024,4,7
7206.0,1851,166.0,5 Corry Terrace,01 Maywood Crossing,Goyty,Russia,2024-10-01,15:20,9.0,77.11,16.5,cash,no_voucher,5.0,,Female,02/03/2024,5,5
8256.0,299,423.0,6 Knutson Trail,5 Brickson Park Alley,San Fernando,Philippines,2024-03-03,22:10,103.0,79.58,12.7,cash,no_voucher,3.0,,Female,09/07/2024,3,1
986.0,4534,66.0,0172 Arrowood Road,6 Waxwing Road,Altkirch,France,2024-06-07,03:44,6.0,76.32,11.1,mobile wallet,no_voucher,4.0,,Female,01/11/2024,4,2
5836.0,3098,442.0,02914 Nancy Parkway,9 Sycamore Park,Shangganshan,China,2024-04-17,14:34,89.0,23.62,16.7,cash,123DEF,3.0,,Male,7/20/2024,3,4
8397.0,2722,725.0,69 Corben Court,6180 Lakeland Trail,Beausejour,Canada,2024-06-02,06:45,55.0,45.26,0.8,credit card,no_voucher,4.0,,Female,02/12/2024,4,6
6560.0,10795,508.0,514 Hazelcrest Trail,0882 Burning Wood Way,Brändö,Aland Islands,2024-10-08,12:20,80.0,95.95,12.1,cash,no_voucher,5.0,,Male,04/08/2024,5,5
4450.0,7392,301.0,7 Moulton Lane,02 Del Mar Point,Tulu Bolo,Ethiopia,2024-09-22,05:46,22.0,31.64,13.2,mobile wallet,no_voucher,5.0,,Male,9/27/2024,5,0
1475.0,10049,527.0,9915 Eagan Junction,603 Scoville Hill,Cikandang,Indonesia,2024-05-02,12:22,104.0,32.5,12.1,cash,no_voucher,1.0,,Male,9/14/2024,1,3
5298.0,9181,553.0,9 Stoughton Street,0007 Anthes Street,Braço do Norte,Brazil,2024-07-02,00:34,62.0,56.17,5.8,credit card,no_voucher,3.0,,Female,12/03/2024,3,3
8683.0,3054,350.0,861 Farmco Parkway,1 Lerdahl Pass,Ombul Barat,Indonesia,2024-06-08,21:49,77.0,49.08,4.7,mobile wallet,no_voucher,5.0,,Genderqueer,12/25/2024,5,6
1041.0,9009,643.0,06 Cordelia Crossing,960 Dawn Park,San Salvador,El Salvador,2024-05-27,13:37,56.0,9.63,1.7,cash,no_voucher,4.0,,Female,05/02/2024,4,6
5165.0,7907,739.0,7252 Schiller Court,4915 Vera Alley,Tentúgal,Portugal,2024-09-13,10:58,92.0,57.09,1.5,cash,no_voucher,5.0,,Female,12/07/2024,5,7
6238.0,10794,319.0,63973 Westridge Place,5 Northwestern Point,Huocheng,China,2024-02-09,09:52,66.0,39.56,12.6,cash,no_voucher,3.0,,Female,11/26/2024,3,3
1498.0,2835,984.0,6483 Hudson Center,83 Gina Plaza,San Miguel,Philippines,2024-08-27,18:24,30.0,71.07,6.7,mobile wallet,no_voucher,2.0,,Female,1/29/2024,2,3
9004.0,10978,582.0,20763 Prentice Trail,75443 Maywood Park,Palencia,Guatemala,2024-08-12,08:59,104.0,97.2,18.2,cash,no_voucher,3.0,,Female,11/14/2024,3,1
9963.0,5990,286.0,045 Glacier Hill Circle,475 Merry Pass,Zhoupi,China,2024-10-08,20:25,111.0,55.83,12.8,cash,no_voucher,5.0,,Male,5/25/2024,5,4
4333.0,10639,412.0,29 Delladonna Road,09523 Starling Road,Matozinhos,Brazil,2024-09-07,09:35,8.0,28.86,10.7,credit card,no_voucher,3.0,,Male,7/20/2024,3,0
1464.0,2199,898.0,06173 Chinook Terrace,2324 Mockingbird Crossing,Ropa,Poland,2024-05-06,18:21,28.0,97.83,9.6,mobile wallet,789VWX,5.0,,Male,4/15/2024,5,2
6937.0,7125,900.0,53974 Golf Course Drive,4840 Melody Plaza,Villa Ángela,Argentina,2024-12-19,17:40,30.0,20.24,4.4,cash,no_voucher,4.0,,Female,9/18/2024,4,6
8298.0,1697,265.0,4690 Marcy Terrace,106 North Junction,Dimataling,Philippines,2024-07-11,19:11,38.0,94.35,16.7,credit card,no_voucher,4.0,,Male,02/11/2024,4,5
9356.0,7462,550.0,67115 Pierstorff Park,9201 Village Green Circle,Pā’īn-e Bāzār-e Rūdbār,Iran,2024-03-10,22:51,9.0,33.72,3.5,mobile wallet,no_voucher,5.0,,Male,5/16/2024,5,6
6567.0,7574,29.0,6 Warbler Trail,2 Bluestem Crossing,El Paso,United States,2024-09-01,00:55,23.0,48.11,16.4,cash,789VWX,4.0,,Male,03/09/2024,4,0
7755.0,1646,535.0,9 Chinook Lane,5 Steensland Avenue,Armstrong,Canada,2024-02-19,08:33,67.0,65.45,1.9,mobile wallet,no_voucher,3.0,,Female,1/24/2024,3,3
6786.0,2871,550.0,4506 Novick Street,69 Del Mar Place,Kaavi,Finland,2024-11-03,16:29,32.0,49.23,16.2,credit card,no_voucher,3.0,,Female,8/16/2024,3,1
5968.0,357,624.0,53 Buell Street,7 Clove Park,Rio Preto da Eva,Brazil,2024-03-27,21:17,22.0,43.31,19.4,mobile wallet,YZA123,3.0,,Female,08/05/2024,3,0
5013.0,10769,831.0,29686 Havey Plaza,492 Grim Crossing,Barão de Cocais,Brazil,2024-11-20,01:17,26.0,27.45,0.8,cash,XYZ456,4.0,,Female,9/14/2024,4,6
3821.0,3294,912.0,93 Garrison Hill,63067 Oakridge Hill,Motuo,China,2024-11-06,18:43,88.0,94.0,15.9,mobile wallet,PQR123,4.0,,Female,5/27/2024,4,5
7414.0,1201,836.0,653 Hoepker Street,62 Westend Lane,Jetis,Indonesia,2024-05-10,04:56,75.0,80.25,3.4,cash,no_voucher,3.0,,Male,09/07/2024,3,7
6641.0,4367,1000.0,61702 Fulton Court,70 Ridgeview Way,Qaryat al Qābil,Yemen,2024-10-08,08:42,8.0,5.51,0.6,cash,no_voucher,4.0,,Male,06/10/2024,4,6
8992.0,2073,466.0,2152 Cherokee Parkway,5524 Brown Plaza,Lom Sak,Thailand,2024-01-29,22:11,47.0,84.12,17.8,cash,no_voucher,3.0,,Bigender,4/17/2024,3,1
4631.0,3442,675.0,09 Sunnyside Circle,64256 Paget Center,Payaman,Indonesia,2024-12-07,04:01,64.0,26.34,12.6,cash,no_voucher,5.0,,Female,3/19/2024,5,0
5963.0,5763,598.0,845 Gina Terrace,20851 Portage Place,Xinglin,China,2024-10-17,18:58,63.0,37.42,10.6,mobile wallet,no_voucher,2.0,,Female,11/05/2024,2,3
2023.0,5661,948.0,73855 Lyons Terrace,57825 Superior Place,Parada de Pinhão,Portugal,2024-04-11,00:35,31.0,96.45,9.4,cash,no_voucher,5.0,,Male,3/18/2024,5,2
981.0,2067,997.0,20 Kensington Place,75 Farragut Avenue,Saeul,Luxembourg,2024-03-08,00:36,14.0,50.76,3.2,mobile wallet,789VWX,4.0,,Female,12/09/2024,4,2
4778.0,2551,119.0,6887 Walton Parkway,1 Coleman Avenue,Liangshan,China,2024-10-25,05:15,85.0,63.02,19.4,cash,no_voucher,2.0,,Male,4/30/2024,2,1
2538.0,1039,303.0,50 Pankratz Point,990 Lien Place,Guimbal,Philippines,2024-04-04,11:55,112.0,14.65,7.8,cash,no_voucher,4.0,,Male,5/19/2024,4,4
8453.0,8182,2.0,2 Grim Alley,339 Cambridge Court,Corujeira,Portugal,2024-05-26,05:26,98.0,57.46,8.4,mobile wallet,no_voucher,5.0,,Male,04/08/2024,5,7
8817.0,5128,83.0,7803 Dorton Crossing,4 Esker Terrace,Alegrete,Brazil,2024-01-04,21:54,120.0,67.79,10.9,credit card,no_voucher,5.0,,Female,12/10/2024,5,7
4327.0,1403,763.0,6912 Elmside Plaza,33 Mifflin Alley,Xambabazar,China,2024-05-15,12:16,98.0,69.35,6.3,mobile wallet,no_voucher,3.0,,Female,10/20/2024,3,7
